ADDRESS,ADDRESSLINE1,ADDRESSLINE2,CITY,City_State,CONTACTFIRSTNAME,CONTACTLASTNAME,CONTACTNAME,COUNTRY,CUSTOMERNAME,DEALSIZE,MONTH,MONTH_ID,ORDERDATE,PHONE,POSTALCODE,PRODUCTCODE,PRODUCTLINE,QTR_ID,STATE,STATUS,TERRITORY,YEAR_ID,MSRP,ORDERLINENUMBER,ORDERNUMBER,PRICEEACH,QUANTITYORDERED,SALES
25 Maiden Lane Floor No. 4 Dublin  2 Ireland,25 Maiden Lane,Floor No. 4,Dublin,Dublin ,Dean,Cassidy,Dean Cassidy,Ireland,"Clover Collections, Co.",Small,February,2,12-02-2004 00:00:00,+353 1862 1555,2,S32_3207,Trains,1,,Shipped,EMEA,2004,62,6,10220,52.82,20,1056.4
"2, rue du Commerce  Lyon  69004 France","2, rue du Commerce",,Lyon,Lyon ,Mary,Saveley,Mary Saveley,France,"Saveley & Henriot, Co.",Small,January,1,02-01-2004 00:00:00,78.32.5555,69004,S24_3151,Vintage Cars,1,,Shipped,EMEA,2004,88,2,10208,89.4,20,1788
"C/ Araquil, 67  Madrid  28023 Spain","C/ Araquil, 67",,Madrid,Madrid ,Mart¡n,Sommer,Mart¡n Sommer,Spain,"Corrida Auto Replicas, Ltd",Small,January,1,26-01-2004 00:00:00,(91) 555 22 82,28023,S24_2022,Vintage Cars,1,,Shipped,EMEA,2004,44,2,10214,47.94,49,2349.06
"C/ Araquil, 67  Madrid  28023 Spain","C/ Araquil, 67",,Madrid,Madrid ,Mart¡n,Sommer,Mart¡n Sommer,Spain,"Corrida Auto Replicas, Ltd",Small,January,1,26-01-2004 00:00:00,(91) 555 22 82,28023,S24_1937,Vintage Cars,1,,Shipped,EMEA,2004,33,3,10214,34.19,20,683.8
"C/ Araquil, 67  Madrid  28023 Spain","C/ Araquil, 67",,Madrid,Madrid ,Mart¡n,Sommer,Mart¡n Sommer,Spain,"Corrida Auto Replicas, Ltd",Small,January,1,26-01-2004 00:00:00,(91) 555 22 82,28023,S24_3969,Vintage Cars,1,,Shipped,EMEA,2004,41,5,10214,34.88,44,1534.72
"2, rue du Commerce  Lyon  69004 France","2, rue du Commerce",,Lyon,Lyon ,Mary,Saveley,Mary Saveley,France,"Saveley & Henriot, Co.",Small,March,3,02-03-2004 00:00:00,78.32.5555,69004,S24_2022,Vintage Cars,1,,Shipped,EMEA,2004,44,5,10227,48.38,24,1161.12
"2, rue du Commerce  Lyon  69004 France","2, rue du Commerce",,Lyon,Lyon ,Mary,Saveley,Mary Saveley,France,"Saveley & Henriot, Co.",Small,March,3,02-03-2004 00:00:00,78.32.5555,69004,S24_1937,Vintage Cars,1,,Shipped,EMEA,2004,33,6,10227,29.21,42,1226.82
"2, rue du Commerce  Lyon  69004 France","2, rue du Commerce",,Lyon,Lyon ,Mary,Saveley,Mary Saveley,France,"Saveley & Henriot, Co.",Small,March,3,02-03-2004 00:00:00,78.32.5555,69004,S24_3969,Vintage Cars,1,,Shipped,EMEA,2004,41,8,10227,43.9,27,1185.3
Garden House Crowther Way  Cowes Isle of Wight PO31 7PJ UK,Garden House Crowther Way,,Cowes,Cowes Isle of Wight,Helen,Bennett,Helen Bennett,UK,giftsbymail.co.uk,Small,March,3,20-03-2004 00:00:00,(198) 555-8888,PO31 7PJ,S18_4522,Vintage Cars,1,Isle of Wight,Shipped,EMEA,2004,87,5,10232,89.53,23,2059.19
Berkeley Gardens 12  Brewery  Liverpool  WX1 6LT UK,Berkeley Gardens 12  Brewery,,Liverpool,Liverpool ,Elizabeth,Devon,Elizabeth Devon,UK,"UK Collectables, Ltd.",Small,June,6,01-06-2004 00:00:00,(171) 555-2282,WX1 6LT,S24_2972,Classic Cars,2,,Cancelled,EMEA,2004,37,7,10253,42.67,40,1706.8
Berkeley Gardens 12  Brewery  Liverpool  WX1 6LT UK,Berkeley Gardens 12  Brewery,,Liverpool,Liverpool ,Elizabeth,Devon,Elizabeth Devon,UK,"UK Collectables, Ltd.",Small,June,6,01-06-2004 00:00:00,(171) 555-2282,WX1 6LT,S24_3371,Classic Cars,2,,Cancelled,EMEA,2004,61,12,10253,52.66,24,1263.84
"C/ Moralzarzal, 86  Madrid  28034 Spain","C/ Moralzarzal, 86",,Madrid,Madrid ,Diego,Freyre,Diego Freyre,Spain,Euro Shopping Channel,Small,June,6,24-06-2004 00:00:00,(91) 555 94 44,28034,S700_3167,Planes,2,,Cancelled,EMEA,2004,80,5,10262,76,27,2052
"C/ Moralzarzal, 86  Madrid  28034 Spain","C/ Moralzarzal, 86",,Madrid,Madrid ,Diego,Freyre,Diego Freyre,Spain,Euro Shopping Channel,Small,June,6,24-06-2004 00:00:00,(91) 555 94 44,28034,S700_2466,Planes,2,,Cancelled,EMEA,2004,99,6,10262,90.75,33,2994.75
"C/ Moralzarzal, 86  Madrid  28034 Spain","C/ Moralzarzal, 86",,Madrid,Madrid ,Diego,Freyre,Diego Freyre,Spain,Euro Shopping Channel,Small,June,6,24-06-2004 00:00:00,(91) 555 94 44,28034,S700_4002,Planes,2,,Cancelled,EMEA,2004,74,7,10262,71.07,35,2487.45
"C/ Moralzarzal, 86  Madrid  28034 Spain","C/ Moralzarzal, 86",,Madrid,Madrid ,Diego,Freyre,Diego Freyre,Spain,Euro Shopping Channel,Small,June,6,24-06-2004 00:00:00,(91) 555 94 44,28034,S24_3949,Planes,2,,Cancelled,EMEA,2004,68,8,10262,61.42,48,2948.16
"C/ Moralzarzal, 86  Madrid  28034 Spain","C/ Moralzarzal, 86",,Madrid,Madrid ,Diego,Freyre,Diego Freyre,Spain,Euro Shopping Channel,Small,June,6,24-06-2004 00:00:00,(91) 555 94 44,28034,S24_2841,Planes,2,,Cancelled,EMEA,2004,68,10,10262,67.14,24,1611.36
"C/ Moralzarzal, 86  Madrid  28034 Spain","C/ Moralzarzal, 86",,Madrid,Madrid ,Diego,Freyre,Diego Freyre,Spain,Euro Shopping Channel,Small,June,6,24-06-2004 00:00:00,(91) 555 94 44,28034,S72_1253,Planes,2,,Cancelled,EMEA,2004,49,12,10262,57.11,21,1199.31
"C/ Moralzarzal, 86  Madrid  28034 Spain","C/ Moralzarzal, 86",,Madrid,Madrid ,Diego,Freyre,Diego Freyre,Spain,Euro Shopping Channel,Small,June,6,24-06-2004 00:00:00,(91) 555 94 44,28034,S50_1341,Vintage Cars,2,,Cancelled,EMEA,2004,43,3,10262,37.97,49,1860.53
Vinb'ltet 34  Kobenhavn  1734 Denmark,Vinb'ltet 34,,Kobenhavn,Kobenhavn ,Jytte,Petersen,Jytte Petersen,Denmark,Danish Wholesale Imports,Small,April,4,09-04-2004 00:00:00,31 12 3555,1734,S24_3371,Classic Cars,2,,Shipped,EMEA,2004,61,2,10238,62.45,47,2935.15
Torikatu 38  Oulu  90110 Finland,Torikatu 38,,Oulu,Oulu ,Pirkko,Koskitalo,Pirkko Koskitalo,Finland,"Oulu Toy Supplies, Inc.",Small,April,4,12-04-2004 00:00:00,981-443655,90110,S24_2972,Classic Cars,2,,Shipped,EMEA,2004,37,2,10239,44.56,20,891.2
"24, place Kluber  Strasbourg  67000 France","24, place Kluber",,Strasbourg,Strasbourg ,Frederique,Citeaux,Frederique Citeaux,France,Mini Caravy,Small,April,4,13-04-2004 00:00:00,88.60.1555,67000,S18_4933,Classic Cars,2,,Shipped,EMEA,2004,71,4,10241,66.99,30,2009.7
"24, place Kluber  Strasbourg  67000 France","24, place Kluber",,Strasbourg,Strasbourg ,Frederique,Citeaux,Frederique Citeaux,France,Mini Caravy,Small,April,4,13-04-2004 00:00:00,88.60.1555,67000,S24_2887,Classic Cars,2,,Shipped,EMEA,2004,117,5,10241,98.65,28,2762.2
Vinb'ltet 34  Kobenhavn  1734 Denmark,Vinb'ltet 34,,Kobenhavn,Kobenhavn ,Jytte,Petersen,Jytte Petersen,Denmark,Danish Wholesale Imports,Small,April,4,09-04-2004 00:00:00,31 12 3555,1734,S18_3278,Classic Cars,2,,Shipped,EMEA,2004,80,6,10238,73.17,41,2999.97
Vinb'ltet 34  Kobenhavn  1734 Denmark,Vinb'ltet 34,,Kobenhavn,Kobenhavn ,Jytte,Petersen,Jytte Petersen,Denmark,Danish Wholesale Imports,Small,April,4,09-04-2004 00:00:00,31 12 3555,1734,S24_4620,Classic Cars,2,,Shipped,EMEA,2004,80,7,10238,93.77,22,2062.94
"24, place Kluber  Strasbourg  67000 France","24, place Kluber",,Strasbourg,Strasbourg ,Frederique,Citeaux,Frederique Citeaux,France,Mini Caravy,Small,April,4,13-04-2004 00:00:00,88.60.1555,67000,S24_3191,Classic Cars,2,,Shipped,EMEA,2004,85,7,10241,81.33,26,2114.58
"24, place Kluber  Strasbourg  67000 France","24, place Kluber",,Strasbourg,Strasbourg ,Frederique,Citeaux,Frederique Citeaux,France,Mini Caravy,Small,April,4,13-04-2004 00:00:00,88.60.1555,67000,S24_1046,Classic Cars,2,,Shipped,EMEA,2004,73,8,10241,76.43,22,1681.46
"24, place Kluber  Strasbourg  67000 France","24, place Kluber",,Strasbourg,Strasbourg ,Frederique,Citeaux,Frederique Citeaux,France,Mini Caravy,Small,April,4,13-04-2004 00:00:00,88.60.1555,67000,S24_3432,Classic Cars,2,,Shipped,EMEA,2004,107,9,10241,86.73,27,2341.71
"24, place Kluber  Strasbourg  67000 France","24, place Kluber",,Strasbourg,Strasbourg ,Frederique,Citeaux,Frederique Citeaux,France,Mini Caravy,Small,April,4,13-04-2004 00:00:00,88.60.1555,67000,S24_1628,Classic Cars,2,,Shipped,EMEA,2004,50,10,10241,40.25,21,845.25
"25, rue Lauriston  Paris  75016 France","25, rue Lauriston",,Paris,Paris ,Dominique,Perrier,Dominique Perrier,France,Auto Canal Petit,Small,May,5,26-05-2004 00:00:00,(1) 47.55.6555,75016,S18_3278,Classic Cars,2,,Shipped,EMEA,2004,80,2,10252,76.39,20,1527.8
"C/ Moralzarzal, 86  Madrid  28034 Spain","C/ Moralzarzal, 86",,Madrid,Madrid ,Diego,Freyre,Diego Freyre,Spain,Euro Shopping Channel,Small,May,5,05-05-2004 00:00:00,(91) 555 94 44,28034,S24_1444,Classic Cars,2,,Shipped,EMEA,2004,57,2,10246,52.6,44,2314.4
"C/ Moralzarzal, 86  Madrid  28034 Spain","C/ Moralzarzal, 86",,Madrid,Madrid ,Diego,Freyre,Diego Freyre,Spain,Euro Shopping Channel,Small,May,5,05-05-2004 00:00:00,(91) 555 94 44,28034,S24_2840,Classic Cars,2,,Shipped,EMEA,2004,35,6,10246,36.07,49,1767.43
"25, rue Lauriston  Paris  75016 France","25, rue Lauriston",,Paris,Paris ,Dominique,Perrier,Dominique Perrier,France,Auto Canal Petit,Small,May,5,26-05-2004 00:00:00,(1) 47.55.6555,75016,S18_3782,Motorcycles,2,,Shipped,EMEA,2004,62,5,10252,52.84,31,1638.04
"25, rue Lauriston  Paris  75016 France","25, rue Lauriston",,Paris,Paris ,Dominique,Perrier,Dominique Perrier,France,Auto Canal Petit,Small,May,5,26-05-2004 00:00:00,(1) 47.55.6555,75016,S32_2206,Motorcycles,2,,Shipped,EMEA,2004,40,6,10252,48.28,36,1738.08
"25, rue Lauriston  Paris  75016 France","25, rue Lauriston",,Paris,Paris ,Dominique,Perrier,Dominique Perrier,France,Auto Canal Petit,Small,May,5,26-05-2004 00:00:00,(1) 47.55.6555,75016,S32_4485,Motorcycles,2,,Shipped,EMEA,2004,102,9,10252,100,25,2832
"Software Engineering Center, SEC Oy  Espoo  FIN-02271 Finland","Software Engineering Center, SEC Oy",,Espoo,Espoo ,Kalle,Suominen,Kalle Suominen,Finland,Suominen Souveniers,Small,May,5,05-05-2004 00:00:00,+358 9 8045 555,FIN-02271,S32_3207,Trains,2,,Shipped,EMEA,2004,62,6,10247,49.71,40,1988.4
"C/ Moralzarzal, 86  Madrid  28034 Spain","C/ Moralzarzal, 86",,Madrid,Madrid ,Diego,Freyre,Diego Freyre,Spain,Euro Shopping Channel,Small,May,5,05-05-2004 00:00:00,(91) 555 94 44,28034,S50_1392,Trucks and Buses,2,,Shipped,EMEA,2004,115,3,10246,100,22,2928.42
"C/ Moralzarzal, 86  Madrid  28034 Spain","C/ Moralzarzal, 86",,Madrid,Madrid ,Diego,Freyre,Diego Freyre,Spain,Euro Shopping Channel,Small,May,5,05-05-2004 00:00:00,(91) 555 94 44,28034,S32_2509,Trucks and Buses,2,,Shipped,EMEA,2004,54,7,10246,48.7,35,1704.5
"C/ Moralzarzal, 86  Madrid  28034 Spain","C/ Moralzarzal, 86",,Madrid,Madrid ,Diego,Freyre,Diego Freyre,Spain,Euro Shopping Channel,Small,April,4,29-04-2004 00:00:00,(91) 555 94 44,28034,S24_2022,Vintage Cars,2,,Shipped,EMEA,2004,44,9,10244,45.25,39,1764.75
"24, place Kluber  Strasbourg  67000 France","24, place Kluber",,Strasbourg,Strasbourg ,Frederique,Citeaux,Frederique Citeaux,France,Mini Caravy,Small,June,6,04-06-2004 00:00:00,88.60.1555,67000,S24_2022,Vintage Cars,2,,Shipped,EMEA,2004,44,2,10255,45.7,37,1690.9
Strada Provinciale 124  Reggio Emilia  42100 Italy,Strada Provinciale 124,,Reggio Emilia,Reggio Emilia ,Maurizio,Moroni,Maurizio Moroni,Italy,L'ordine Souveniers,Small,July,7,06-07-2004 00:00:00,0522-556555,42100,S24_1628,Classic Cars,3,,Shipped,EMEA,2004,50,1,10266,48.3,28,1352.4
Strada Provinciale 124  Reggio Emilia  42100 Italy,Strada Provinciale 124,,Reggio Emilia,Reggio Emilia ,Maurizio,Moroni,Maurizio Moroni,Italy,L'ordine Souveniers,Small,July,7,06-07-2004 00:00:00,0522-556555,42100,S24_2972,Classic Cars,3,,Shipped,EMEA,2004,37,8,10266,40.4,34,1373.6
Strada Provinciale 124  Reggio Emilia  42100 Italy,Strada Provinciale 124,,Reggio Emilia,Reggio Emilia ,Maurizio,Moroni,Maurizio Moroni,Italy,L'ordine Souveniers,Small,July,7,06-07-2004 00:00:00,0522-556555,42100,S24_3856,Classic Cars,3,,Shipped,EMEA,2004,140,9,10266,100,24,2932.08
Strada Provinciale 124  Reggio Emilia  42100 Italy,Strada Provinciale 124,,Reggio Emilia,Reggio Emilia ,Maurizio,Moroni,Maurizio Moroni,Italy,L'ordine Souveniers,Small,July,7,06-07-2004 00:00:00,0522-556555,42100,S24_3371,Classic Cars,3,,Shipped,EMEA,2004,61,13,10266,62.45,47,2935.15
"C/ Moralzarzal, 86  Madrid  28034 Spain","C/ Moralzarzal, 86",,Madrid,Madrid ,Diego,Freyre,Diego Freyre,Spain,Euro Shopping Channel,Small,August,8,09-08-2004 00:00:00,(91) 555 94 44,28034,S18_4933,Classic Cars,3,,Shipped,EMEA,2004,71,1,10279,60.58,26,1575.08
"C/ Moralzarzal, 86  Madrid  28034 Spain","C/ Moralzarzal, 86",,Madrid,Madrid ,Diego,Freyre,Diego Freyre,Spain,Euro Shopping Channel,Small,August,8,09-08-2004 00:00:00,(91) 555 94 44,28034,S24_3191,Classic Cars,3,,Shipped,EMEA,2004,85,4,10279,71.06,33,2344.98
"C/ Moralzarzal, 86  Madrid  28034 Spain","C/ Moralzarzal, 86",,Madrid,Madrid ,Diego,Freyre,Diego Freyre,Spain,Euro Shopping Channel,Small,August,8,09-08-2004 00:00:00,(91) 555 94 44,28034,S24_1046,Classic Cars,3,,Shipped,EMEA,2004,73,5,10279,74.96,32,2398.72
Grenzacherweg 237  Gensve  1203 Switzerland,Grenzacherweg 237,,Gensve,Gensve ,Michael,Holz,Michael Holz,Switzerland,"Vida Sport, Ltd",Small,August,8,30-08-2004 00:00:00,0897-034555,1203,S24_2972,Classic Cars,3,,Shipped,EMEA,2004,37,6,10287,39.65,36,1427.4
Grenzacherweg 237  Gensve  1203 Switzerland,Grenzacherweg 237,,Gensve,Gensve ,Michael,Holz,Michael Holz,Switzerland,"Vida Sport, Ltd",Small,August,8,30-08-2004 00:00:00,0897-034555,1203,S24_3371,Classic Cars,3,,Shipped,EMEA,2004,61,11,10287,67.97,20,1359.4
Keskuskatu 45  Helsinki  21240 Finland,Keskuskatu 45,,Helsinki,Helsinki ,Matti,Karttunen,Matti Karttunen,Finland,"Toys of Finland, Co.",Small,September,9,30-09-2004 00:00:00,90-224 8555,21240,S24_4620,Classic Cars,3,,Shipped,EMEA,2004,80,1,10299,80.84,32,2586.88
"67, rue des Cinquante Otages  Nantes  44000 France","67, rue des Cinquante Otages",,Nantes,Nantes ,Janine,Labrune,Janine Labrune,France,La Rochelle Gifts,Small,July,7,23-07-2004 00:00:00,40.67.8555,44000,S24_1578,Motorcycles,3,,Shipped,EMEA,2004,112,2,10275,100,21,2153.76
"67, rue des Cinquante Otages  Nantes  44000 France","67, rue des Cinquante Otages",,Nantes,Nantes ,Janine,Labrune,Janine Labrune,France,La Rochelle Gifts,Small,July,7,23-07-2004 00:00:00,40.67.8555,44000,S24_2000,Motorcycles,3,,Shipped,EMEA,2004,76,6,10275,79.98,30,2399.4
"67, rue des Cinquante Otages  Nantes  44000 France","67, rue des Cinquante Otages",,Nantes,Nantes ,Janine,Labrune,Janine Labrune,France,La Rochelle Gifts,Small,July,7,23-07-2004 00:00:00,40.67.8555,44000,S32_1374,Motorcycles,3,,Shipped,EMEA,2004,99,7,10275,81.91,23,1883.93
"265, boulevard Charonne  Paris  75012 France","265, boulevard Charonne",,Paris,Paris ,Marie,Bertrand,Marie Bertrand,France,"La Corne D'abondance, Co.",Small,August,8,28-08-2004 00:00:00,(1) 42.34.2555,75012,S18_3782,Motorcycles,3,,Shipped,EMEA,2004,62,1,10286,57.2,38,2173.6
Keskuskatu 45  Helsinki  21240 Finland,Keskuskatu 45,,Helsinki,Helsinki ,Matti,Karttunen,Matti Karttunen,Finland,"Toys of Finland, Co.",Small,September,9,30-09-2004 00:00:00,90-224 8555,21240,S18_3782,Motorcycles,3,,Shipped,EMEA,2004,62,3,10299,55.95,39,2182.05
Keskuskatu 45  Helsinki  21240 Finland,Keskuskatu 45,,Helsinki,Helsinki ,Matti,Karttunen,Matti Karttunen,Finland,"Toys of Finland, Co.",Small,September,9,30-09-2004 00:00:00,90-224 8555,21240,S32_2206,Motorcycles,3,,Shipped,EMEA,2004,40,4,10299,42.24,24,1013.76
Keskuskatu 45  Helsinki  21240 Finland,Keskuskatu 45,,Helsinki,Helsinki ,Matti,Karttunen,Matti Karttunen,Finland,"Toys of Finland, Co.",Small,September,9,30-09-2004 00:00:00,90-224 8555,21240,S24_2360,Motorcycles,3,,Shipped,EMEA,2004,69,6,10299,66.49,33,2194.17
25 Maiden Lane Floor No. 4 Dublin  2 Ireland,25 Maiden Lane,Floor No. 4,Dublin,Dublin ,Dean,Cassidy,Dean Cassidy,Ireland,"Clover Collections, Co.",Small,September,9,16-09-2004 00:00:00,+353 1862 1555,2,S24_2000,Motorcycles,3,,Shipped,EMEA,2004,76,1,10297,65.51,32,2096.32
25 Maiden Lane Floor No. 4 Dublin  2 Ireland,25 Maiden Lane,Floor No. 4,Dublin,Dublin ,Dean,Cassidy,Dean Cassidy,Ireland,"Clover Collections, Co.",Small,September,9,16-09-2004 00:00:00,+353 1862 1555,2,S32_1374,Motorcycles,3,,Shipped,EMEA,2004,99,2,10297,100,26,2856.88
"67, rue des Cinquante Otages  Nantes  44000 France","67, rue des Cinquante Otages",,Nantes,Nantes ,Janine,Labrune,Janine Labrune,France,La Rochelle Gifts,Small,July,7,23-07-2004 00:00:00,40.67.8555,44000,S24_4278,Planes,3,,Shipped,EMEA,2004,72,10,10275,62.31,27,1682.37
"67, rue des Cinquante Otages  Nantes  44000 France","67, rue des Cinquante Otages",,Nantes,Nantes ,Janine,Labrune,Janine Labrune,France,La Rochelle Gifts,Small,July,7,23-07-2004 00:00:00,40.67.8555,44000,S24_1785,Planes,3,,Shipped,EMEA,2004,109,11,10275,95.2,25,2380
"67, rue des Cinquante Otages  Nantes  44000 France","67, rue des Cinquante Otages",,Nantes,Nantes ,Janine,Labrune,Janine Labrune,France,La Rochelle Gifts,Small,July,7,23-07-2004 00:00:00,40.67.8555,44000,S700_1691,Planes,3,,Shipped,EMEA,2004,91,14,10275,89.51,32,2864.32
"67, rue des Cinquante Otages  Nantes  44000 France","67, rue des Cinquante Otages",,Nantes,Nantes ,Janine,Labrune,Janine Labrune,France,La Rochelle Gifts,Small,July,7,23-07-2004 00:00:00,40.67.8555,44000,S700_4002,Planes,3,,Shipped,EMEA,2004,74,17,10275,72.55,31,2249.05
"Drammensveien 126 A, PB 744 Sentrum  Oslo  N 0106 Norway","Drammensveien 126 A, PB 744 Sentrum",,Oslo,Oslo ,Jan,Klaeboe,Jan Klaeboe,Norway,"Norway Gifts By Mail, Co.",Small,August,8,21-08-2004 00:00:00,+47 2212 1555,N 0106,S24_4278,Planes,3,,Shipped,EMEA,2004,72,2,10284,71,21,1491
"Drammensveien 126 A, PB 744 Sentrum  Oslo  N 0106 Norway","Drammensveien 126 A, PB 744 Sentrum",,Oslo,Oslo ,Jan,Klaeboe,Jan Klaeboe,Norway,"Norway Gifts By Mail, Co.",Small,August,8,21-08-2004 00:00:00,+47 2212 1555,N 0106,S24_1785,Planes,3,,Shipped,EMEA,2004,109,3,10284,100,22,2310.88
"Drammensveien 126 A, PB 744 Sentrum  Oslo  N 0106 Norway","Drammensveien 126 A, PB 744 Sentrum",,Oslo,Oslo ,Jan,Klaeboe,Jan Klaeboe,Norway,"Norway Gifts By Mail, Co.",Small,August,8,21-08-2004 00:00:00,+47 2212 1555,N 0106,S700_1691,Planes,3,,Shipped,EMEA,2004,91,6,10284,83.12,24,1994.88
"Drammensveien 126 A, PB 744 Sentrum  Oslo  N 0106 Norway","Drammensveien 126 A, PB 744 Sentrum",,Oslo,Oslo ,Jan,Klaeboe,Jan Klaeboe,Norway,"Norway Gifts By Mail, Co.",Small,August,8,21-08-2004 00:00:00,+47 2212 1555,N 0106,S700_3167,Planes,3,,Shipped,EMEA,2004,80,7,10284,69.6,25,1740
"Drammensveien 126 A, PB 744 Sentrum  Oslo  N 0106 Norway","Drammensveien 126 A, PB 744 Sentrum",,Oslo,Oslo ,Jan,Klaeboe,Jan Klaeboe,Norway,"Norway Gifts By Mail, Co.",Small,August,8,21-08-2004 00:00:00,+47 2212 1555,N 0106,S700_4002,Planes,3,,Shipped,EMEA,2004,74,9,10284,64.41,32,2061.12
"Drammensveien 126 A, PB 744 Sentrum  Oslo  N 0106 Norway","Drammensveien 126 A, PB 744 Sentrum",,Oslo,Oslo ,Jan,Klaeboe,Jan Klaeboe,Norway,"Norway Gifts By Mail, Co.",Small,August,8,21-08-2004 00:00:00,+47 2212 1555,N 0106,S24_3949,Planes,3,,Shipped,EMEA,2004,68,10,10284,55.96,21,1175.16
"Drammensveien 126 A, PB 744 Sentrum  Oslo  N 0106 Norway","Drammensveien 126 A, PB 744 Sentrum",,Oslo,Oslo ,Jan,Klaeboe,Jan Klaeboe,Norway,"Norway Gifts By Mail, Co.",Small,August,8,21-08-2004 00:00:00,+47 2212 1555,N 0106,S24_2841,Planes,3,,Shipped,EMEA,2004,68,12,10284,73.99,30,2219.7
Hansastr. 15  Munich  80686 Germany,Hansastr. 15,,Munich,Munich ,Michael,Donnermeyer,Michael Donnermeyer,Germany,"Bavarian Collectables Imports, Co.",Small,September,9,15-09-2004 00:00:00,+49 89 61 08 9555,80686,S700_3167,Planes,3,,Shipped,EMEA,2004,80,3,10296,80.8,22,1777.6
Hansastr. 15  Munich  80686 Germany,Hansastr. 15,,Munich,Munich ,Michael,Donnermeyer,Michael Donnermeyer,Germany,"Bavarian Collectables Imports, Co.",Small,September,9,15-09-2004 00:00:00,+49 89 61 08 9555,80686,S700_2466,Planes,3,,Shipped,EMEA,2004,99,4,10296,100,24,2441.04
Hansastr. 15  Munich  80686 Germany,Hansastr. 15,,Munich,Munich ,Michael,Donnermeyer,Michael Donnermeyer,Germany,"Bavarian Collectables Imports, Co.",Small,September,9,15-09-2004 00:00:00,+49 89 61 08 9555,80686,S24_3949,Planes,3,,Shipped,EMEA,2004,68,6,10296,71.65,32,2292.8
Hansastr. 15  Munich  80686 Germany,Hansastr. 15,,Munich,Munich ,Michael,Donnermeyer,Michael Donnermeyer,Germany,"Bavarian Collectables Imports, Co.",Small,September,9,15-09-2004 00:00:00,+49 89 61 08 9555,80686,S24_2841,Planes,3,,Shipped,EMEA,2004,68,8,10296,71.25,21,1496.25
Hansastr. 15  Munich  80686 Germany,Hansastr. 15,,Munich,Munich ,Michael,Donnermeyer,Michael Donnermeyer,Germany,"Bavarian Collectables Imports, Co.",Small,September,9,15-09-2004 00:00:00,+49 89 61 08 9555,80686,S72_1253,Planes,3,,Shipped,EMEA,2004,49,10,10296,45.19,21,948.99
25 Maiden Lane Floor No. 4 Dublin  2 Ireland,25 Maiden Lane,Floor No. 4,Dublin,Dublin ,Dean,Cassidy,Dean Cassidy,Ireland,"Clover Collections, Co.",Small,September,9,16-09-2004 00:00:00,+353 1862 1555,2,S24_4278,Planes,3,,Shipped,EMEA,2004,72,5,10297,72.45,23,1666.35
Rue Joseph-Bens 532  Bruxelles  B-1180 Belgium,Rue Joseph-Bens 532,,Bruxelles,Bruxelles ,Catherine,Dewey,Catherine Dewey,Belgium,Petit Auto,Small,July,7,21-07-2004 00:00:00,(02) 5554 67,B-1180,S700_2610,Ships,3,,Shipped,EMEA,2004,72,5,10273,62.16,42,2610.72
Rue Joseph-Bens 532  Bruxelles  B-1180 Belgium,Rue Joseph-Bens 532,,Bruxelles,Bruxelles ,Catherine,Dewey,Catherine Dewey,Belgium,Petit Auto,Small,July,7,21-07-2004 00:00:00,(02) 5554 67,B-1180,S700_1138,Ships,3,,Shipped,EMEA,2004,66,7,10273,65.34,21,1372.14
Rue Joseph-Bens 532  Bruxelles  B-1180 Belgium,Rue Joseph-Bens 532,,Bruxelles,Bruxelles ,Catherine,Dewey,Catherine Dewey,Belgium,Petit Auto,Small,July,7,21-07-2004 00:00:00,(02) 5554 67,B-1180,S700_3962,Ships,3,,Shipped,EMEA,2004,99,9,10273,100,26,2969.46
Rue Joseph-Bens 532  Bruxelles  B-1180 Belgium,Rue Joseph-Bens 532,,Bruxelles,Bruxelles ,Catherine,Dewey,Catherine Dewey,Belgium,Petit Auto,Small,July,7,21-07-2004 00:00:00,(02) 5554 67,B-1180,S72_3212,Ships,3,,Shipped,EMEA,2004,54,10,10273,45.86,37,1696.82
Rue Joseph-Bens 532  Bruxelles  B-1180 Belgium,Rue Joseph-Bens 532,,Bruxelles,Bruxelles ,Catherine,Dewey,Catherine Dewey,Belgium,Petit Auto,Small,July,7,21-07-2004 00:00:00,(02) 5554 67,B-1180,S24_2011,Ships,3,,Shipped,EMEA,2004,122,11,10273,100,22,2784.76
